año;fluencia medida;fluencia calculada;uno menos gamma index
2019;1.3.6.1.4.1.9590.100.1.2.21424355811110255840914840714273812059;1.3.6.1.4.1.9590.100.1.2.307577484411637199912855980973857606103;10.3469
2019;1.3.6.1.4.1.9590.100.1.2.138023064910003818525899713660877729858;1.3.6.1.4.1.9590.100.1.2.248264516212304549504343387153952411707;5.2985
2019;1.3.6.1.4.1.9590.100.1.2.340848374212511003040346553822299047408;1.3.6.1.4.1.9590.100.1.2.407367328913764839318927917202345834938;17.953
2019;1.3.6.1.4.1.9590.100.1.2.320449994211834083134684924400579973751;1.3.6.1.4.1.9590.100.1.2.251783883112582096513597210903504776410;4.5039
2019;1.3.6.1.4.1.9590.100.1.2.130421950610612592101825373942202142506;1.3.6.1.4.1.9590.100.1.2.284383575311302956415197817984064129467;20.3858
2019;1.3.6.1.4.1.9590.100.1.2.329909264212961089432465309781800128693;1.3.6.1.4.1.9590.100.1.2.34939092911266569324657553161618469289;2.739
2019;1.3.6.1.4.1.9590.100.1.2.260466914411283396608361381123837190578;1.3.6.1.4.1.9590.100.1.2.315880709711630845136429520662253973757;1.0502
2019;1.3.6.1.4.1.9590.100.1.2.352145493312408030934843829002747023148;1.3.6.1.4.1.9590.100.1.2.263421280211371840105287594372667508464;2.0625
2019;1.3.6.1.4.1.9590.100.1.2.220574455512407737413450756061661478130;1.3.6.1.4.1.9590.100.1.2.167886485812211644307548525371846598181;1.0788
2019;1.3.6.1.4.1.9590.100.1.2.339297913411221784036646903200018846235;1.3.6.1.4.1.9590.100.1.2.232038036311336159208706899371155385519;10.1665
2019;1.3.6.1.4.1.9590.100.1.2.305763492712052246501633529632003351276;1.3.6.1.4.1.9590.100.1.2.418051633612671613841101024353667686862;0.3798
2019;1.3.6.1.4.1.9590.100.1.2.314248722812799097134277557083605280416;1.3.6.1.4.1.9590.100.1.2.394528777811070937930131454942877360116;1.6994
2019;1.3.6.1.4.1.9590.100.1.2.105258278512167620121828520113842737181;1.3.6.1.4.1.9590.100.1.2.251624879111127024515008997334264476252;1.0318
2019;1.3.6.1.4.1.9590.100.1.2.75637131013054876916930610393334348393;1.3.6.1.4.1.9590.100.1.2.146711058613260400702689417182336590895;1.8138
2019;1.3.6.1.4.1.9590.100.1.2.160618009012423228912542304052180843682;1.3.6.1.4.1.9590.100.1.2.236310694411016252531920119620881368198;0.27138
2019;1.3.6.1.4.1.9590.100.1.2.143754200211564211734061369822089737598;1.3.6.1.4.1.9590.100.1.2.235864505910626773617958503831681906435;0.39632
2019;1.3.6.1.4.1.9590.100.1.2.303384329612599749606052855540061196767;1.3.6.1.4.1.9590.100.1.2.389154073611004386300149410611905397610;0.56126
2019;1.3.6.1.4.1.9590.100.1.2.168855166011122486226048127260216479392;1.3.6.1.4.1.9590.100.1.2.271369277711724500906169806130972378514;1.8502
2019;1.3.6.1.4.1.9590.100.1.2.54789169210616168713675608433544039066;1.3.6.1.4.1.9590.100.1.2.19916910912406463931304206702234786289;1.2502
2019;1.3.6.1.4.1.9590.100.1.2.215932299412339215018432429254252227953;1.3.6.1.4.1.9590.100.1.2.162559657812783279213772745022130454525;3.3311
2019;1.3.6.1.4.1.9590.100.1.2.205074084613104112110563334924275100556;1.3.6.1.4.1.9590.100.1.2.380555110912842399232907787550707881380;1.2661
2019;1.3.6.1.4.1.9590.100.1.2.175961891612992631209655118240669282296;1.3.6.1.4.1.9590.100.1.2.340389972211195706301039814720043704307;0.41396
2019;1.3.6.1.4.1.9590.100.1.2.314953708411172766939213334380624017224;1.3.6.1.4.1.9590.100.1.2.392429004411827300606446672920772434485;2.2434
2019;1.3.6.1.4.1.9590.100.1.2.86840975011194301501122229080932498270;1.3.6.1.4.1.9590.100.1.2.145519864111780130341007732742709436024;1.3312
2019;1.3.6.1.4.1.9590.100.1.2.161519179211961597142373505360863814988;1.3.6.1.4.1.9590.100.1.2.234290775612282847021086191933277297258;1.8875
2019;1.3.6.1.4.1.9590.100.1.2.334571196410198842741502291211071184202;1.3.6.1.4.1.9590.100.1.2.12096321812006117238994279750213980380;5.7401
2019;1.3.6.1.4.1.9590.100.1.2.243084419011689260504939532063563355676;1.3.6.1.4.1.9590.100.1.2.181399540212561260709301103721251417396;2.6373
2019;1.3.6.1.4.1.9590.100.1.2.50831031511137850305944377662573940959;1.3.6.1.4.1.9590.100.1.2.228763318112316027424341886830792782098;0.87043
2019;1.3.6.1.4.1.9590.100.1.2.290906244211346694233723649642254360675;1.3.6.1.4.1.9590.100.1.2.346945190910445567827071333303792605129;4.9099
2019;1.3.6.1.4.1.9590.100.1.2.350788182013647132704974424953869400252;1.3.6.1.4.1.9590.100.1.2.398626569211783224714541974343112103916;1.1784
2019;1.3.6.1.4.1.9590.100.1.2.114269087611036827000608444182029383099;1.3.6.1.4.1.9590.100.1.2.158089885111336870312811818361132664077;3.1106
2019;1.3.6.1.4.1.9590.100.1.2.268323143113474314140525247182927422189;1.3.6.1.4.1.9590.100.1.2.175726237011552993422149436492324215119;2.2563
2019;1.3.6.1.4.1.9590.100.1.2.126422442511370151201093626201936592114;1.3.6.1.4.1.9590.100.1.2.130355908712030005604297017773078674443;2.5929
2019;1.3.6.1.4.1.9590.100.1.2.240155864911217855532387449653153109845;1.3.6.1.4.1.9590.100.1.2.19242477511551678309309101351882561138;2.1085
2019;1.3.6.1.4.1.9590.100.1.2.103625591411802927001318468442361991816;1.3.6.1.4.1.9590.100.1.2.268018217512786899924190196633999192246;0.97663
2019;1.3.6.1.4.1.9590.100.1.2.113053309011560988725778356532190487711;1.3.6.1.4.1.9590.100.1.2.368133683712908364031601140770552047594;1.8838
2019;1.3.6.1.4.1.9590.100.1.2.144020059211865013100404276920900939794;1.3.6.1.4.1.9590.100.1.2.423178470113535727815288006461057855401;18.1975
2019;1.3.6.1.4.1.9590.100.1.2.362231921711840206032047942840908969874;1.3.6.1.4.1.9590.100.1.2.368880943510602529640305903470806003722;6.8948
2019;1.3.6.1.4.1.9590.100.1.2.184175913711950461740528764281936220362;1.3.6.1.4.1.9590.100.1.2.189467082411515530729202426160925703925;7.8444
2019;1.3.6.1.4.1.9590.100.1.2.336685247113565375207213467370589565307;1.3.6.1.4.1.9590.100.1.2.359337042111711731836028816743123089786;11.1495
2019;1.3.6.1.4.1.9590.100.1.2.143084299312799439634286870060717185112;1.3.6.1.4.1.9590.100.1.2.184583061711685457520542842102561143577;6.7521
2019;1.3.6.1.4.1.9590.100.1.2.128824039811777184015178553980546372478;1.3.6.1.4.1.9590.100.1.2.389638719912136117410879658661560646492;2.4286
2019;1.3.6.1.4.1.9590.100.1.2.9071446611204315227548491620280649030;1.3.6.1.4.1.9590.100.1.2.184325774313550433823731700703090544610;5.3484
2019;1.3.6.1.4.1.9590.100.1.2.155227817211615162136629272593962133782;1.3.6.1.4.1.9590.100.1.2.357130616713744861334126878060166512747;4.7647
2019;1.3.6.1.4.1.9590.100.1.2.127388004112162059639318514472772691767;1.3.6.1.4.1.9590.100.1.2.169854230610987436640117618061380748338;4.7398
2019;1.3.6.1.4.1.9590.100.1.2.1716538411724766741783308102017982333;1.3.6.1.4.1.9590.100.1.2.250376878312388796641939908231081547653;1.6449
2019;1.3.6.1.4.1.9590.100.1.2.179054787011572404413628008111379511512;1.3.6.1.4.1.9590.100.1.2.406647465911234167137030035490464144230;0.76043
2019;1.3.6.1.4.1.9590.100.1.2.776239711735710216097325223031771694;1.3.6.1.4.1.9590.100.1.2.69242483112173349919637451772927048781;10.2166
2019;1.3.6.1.4.1.9590.100.1.2.26324347113878166113325592790650793799;1.3.6.1.4.1.9590.100.1.2.205970302310873879719094017661838646468;1.7144
2019;1.3.6.1.4.1.9590.100.1.2.87803667111611522435238737104081671342;1.3.6.1.4.1.9590.100.1.2.138554130111065475311830506851985830562;1.0812
2019;1.3.6.1.4.1.9590.100.1.2.29858878711150369122235956840922545060;1.3.6.1.4.1.9590.100.1.2.211191215711040593314709684881037047017;2.6389
2019;1.3.6.1.4.1.9590.100.1.2.124768441010847826221353283983485470128;1.3.6.1.4.1.9590.100.1.2.419453867413109104404921371411845248530;2.5052
2019;1.3.6.1.4.1.9590.100.1.2.284310690010714404300966739371221519502;1.3.6.1.4.1.9590.100.1.2.181060686111732486806422219980476594952;1.9934
2019;1.3.6.1.4.1.9590.100.1.2.203986799311874687908937747351578116733;1.3.6.1.4.1.9590.100.1.2.45147786611566709314245185564174042357;4.1513
2019;1.3.6.1.4.1.9590.100.1.2.261136137110478101423607645690774666159;1.3.6.1.4.1.9590.100.1.2.160130048211302988704204834754149123519;5.6747
2019;1.3.6.1.4.1.9590.100.1.2.353624413810002216336439192683680898301;1.3.6.1.4.1.9590.100.1.2.279198008312103160735131196711609873487;7.1779
2019;1.3.6.1.4.1.9590.100.1.2.267701284213747684013207044340964480958;1.3.6.1.4.1.9590.100.1.2.307107771211012512800844901450965016354;7.4722
2019;1.3.6.1.4.1.9590.100.1.2.289082771611453717821376457482852260238;1.3.6.1.4.1.9590.100.1.2.107414128810865325038554464603214278304;4.2042
2019;1.3.6.1.4.1.9590.100.1.2.196888886012244791534544057720863686774;1.3.6.1.4.1.9590.100.1.2.253444764711896447831749101333090780839;1.6255
2019;1.3.6.1.4.1.9590.100.1.2.188327269510402277230346477003098046687;1.3.6.1.4.1.9590.100.1.2.379505825012295642933902857452843777379;2.1954
2019;1.3.6.1.4.1.9590.100.1.2.130293167512961802725342255373930379406;1.3.6.1.4.1.9590.100.1.2.423040949511850702741830206873567387320;3.686
2019;1.3.6.1.4.1.9590.100.1.2.265073535011642269838669823312298901234;1.3.6.1.4.1.9590.100.1.2.429414546612834608103692904172592836336;2.0208
2019;1.3.6.1.4.1.9590.100.1.2.115751658811663656912906715031540945348;1.3.6.1.4.1.9590.100.1.2.60758318712389663105678575603291918573;1.8654
2019;1.3.6.1.4.1.9590.100.1.2.376967794512238478934360214273913618762;1.3.6.1.4.1.9590.100.1.2.62647612113399006612250348932715412484;5.3769
2019;1.3.6.1.4.1.9590.100.1.2.101115858113691109726254578512696701850;1.3.6.1.4.1.9590.100.1.2.186557992912035364114661951191674824691;1.35
2019;1.3.6.1.4.1.9590.100.1.2.127611810212290496012506461742298370142;1.3.6.1.4.1.9590.100.1.2.233875734611957359214747990322592627057;1.63
2019;1.3.6.1.4.1.9590.100.1.2.96872581712540887540888871942596869226;1.3.6.1.4.1.9590.100.1.2.68971760213660043007745960302721160075;0.69928
2019;1.3.6.1.4.1.9590.100.1.2.356816760012080699536552761943276849441;1.3.6.1.4.1.9590.100.1.2.138441635210270363910943568933988150498;5.6336
2019;1.3.6.1.4.1.9590.100.1.2.195649667711832541527191028580881054105;1.3.6.1.4.1.9590.100.1.2.161873236712451351712069259690764443942;1.0219
2019;1.3.6.1.4.1.9590.100.1.2.188706128411007417914051163172882087195;1.3.6.1.4.1.9590.100.1.2.272747670110770701702001437590556050819;1.7604
2019;1.3.6.1.4.1.9590.100.1.2.266649271710452410014242228962055856657;1.3.6.1.4.1.9590.100.1.2.329803783511209884927103545742285623994;0.56311
2019;1.3.6.1.4.1.9590.100.1.2.373732190213363276140491091640193350087;1.3.6.1.4.1.9590.100.1.2.122429231512756949730381997240701779475;1.0961
2019;1.3.6.1.4.1.9590.100.1.2.354851065111880144619009061672558183521;1.3.6.1.4.1.9590.100.1.2.348532836811126852218795739511012760014;1.4083
2019;1.3.6.1.4.1.9590.100.1.2.160130739513654547310674105860989213544;1.3.6.1.4.1.9590.100.1.2.171075571412172902829662304132497278023;2.7108
2019;1.3.6.1.4.1.9590.100.1.2.234878149810143452010887433100507786893;1.3.6.1.4.1.9590.100.1.2.210894710213393984308348451023739183015;0.64315
2019;1.3.6.1.4.1.9590.100.1.2.400604575211128219614608418762776224567;1.3.6.1.4.1.9590.100.1.2.126292618211096838922244110383967063360;1.9417
2019;1.3.6.1.4.1.9590.100.1.2.328733063910352079820513916582161806633;1.3.6.1.4.1.9590.100.1.2.203227005511308530421123736521417739510;8.8011
2019;1.3.6.1.4.1.9590.100.1.2.89500449513647093524470898492083685465;1.3.6.1.4.1.9590.100.1.2.386778895113081530619703057201421968443;0.25703
2019;1.3.6.1.4.1.9590.100.1.2.419869263311505209115867552170177657616;1.3.6.1.4.1.9590.100.1.2.101222505813043378414095743002481303252;1.6661
2019;1.3.6.1.4.1.9590.100.1.2.363065167912866950710145297111710955635;1.3.6.1.4.1.9590.100.1.2.95674603812617490411043421970375641321;0.62674
2019;1.3.6.1.4.1.9590.100.1.2.20162950712174207415262552701223089289;1.3.6.1.4.1.9590.100.1.2.48229022712070016318580776163495062711;1.5806
2019;1.3.6.1.4.1.9590.100.1.2.15908511411998078028187578222052515624;1.3.6.1.4.1.9590.100.1.2.12985398811707395108547662142061961313;1.7251
2019;1.3.6.1.4.1.9590.100.1.2.345164197212822695633752754244067933602;1.3.6.1.4.1.9590.100.1.2.175620152211515966709035741562463056949;1.3444
2019;1.3.6.1.4.1.9590.100.1.2.279486831112726353639133725841697597445;1.3.6.1.4.1.9590.100.1.2.87631757712850979516687763793252774886;1.743
2019;1.3.6.1.4.1.9590.100.1.2.290418641612817112318403782490242778884;1.3.6.1.4.1.9590.100.1.2.191693712511170720706763962171983023475;2.5125
2019;1.3.6.1.4.1.9590.100.1.2.120618101712586182039170809872194494302;1.3.6.1.4.1.9590.100.1.2.172527881012888948236938546551417428666;1.8844
2019;1.3.6.1.4.1.9590.100.1.2.62598118512881537212525321392784734214;1.3.6.1.4.1.9590.100.1.2.235612630212225236608372778602906012851;2.0819
2019;1.3.6.1.4.1.9590.100.1.2.316581925613086333820700409602256127676;1.3.6.1.4.1.9590.100.1.2.26137939111771199318693523600307215882;0.36075
2019;1.3.6.1.4.1.9590.100.1.2.161639978611586804939665058733499464368;1.3.6.1.4.1.9590.100.1.2.172558606512510271031518337643851557336;0.44347
2019;1.3.6.1.4.1.9590.100.1.2.247733021912234190634456523622087330297;1.3.6.1.4.1.9590.100.1.2.71182827412903711129531199313325140450;2.6266
2019;1.3.6.1.4.1.9590.100.1.2.276922557811100527510837165180967079774;1.3.6.1.4.1.9590.100.1.2.95060032712278657525281888280720690551;0.78498
2019;1.3.6.1.4.1.9590.100.1.2.204338082212544545223875662481370870496;1.3.6.1.4.1.9590.100.1.2.3923955311409763310616843951388716260;2.0203
2019;1.3.6.1.4.1.9590.100.1.2.64155684911675720813762635730984622288;1.3.6.1.4.1.9590.100.1.2.312906390811659992636655008224116561528;0.70532
2019;1.3.6.1.4.1.9590.100.1.2.385677472510947509821658863621784027091;1.3.6.1.4.1.9590.100.1.2.423922831710200186026609501960551188295;2.6287
2019;1.3.6.1.4.1.9590.100.1.2.137123376112886426612210154260710290147;1.3.6.1.4.1.9590.100.1.2.127184670813551065923823602550023393909;1.6056
2019;1.3.6.1.4.1.9590.100.1.2.335534758612288842225220041580544336377;1.3.6.1.4.1.9590.100.1.2.72526651511387495300378400272980177296;2.7978
2019;1.3.6.1.4.1.9590.100.1.2.92342756712200556136610651150743519235;1.3.6.1.4.1.9590.100.1.2.169009637211516290609480539162387038371;2.0027
2019;1.3.6.1.4.1.9590.100.1.2.256128369111097601631711256393308904804;1.3.6.1.4.1.9590.100.1.2.130943638011841662104891342271414905449;1.6635
2019;1.3.6.1.4.1.9590.100.1.2.39828887912987825620061827933537356208;1.3.6.1.4.1.9590.100.1.2.356525284212835148610199041283964713896;3.219
2019;1.3.6.1.4.1.9590.100.1.2.246399652712127184030280388192934326959;1.3.6.1.4.1.9590.100.1.2.325215847511748819110985604472149225382;4.4747
