año;fluencia medida;fluencia calculada;uno menos gamma index
2018;1.3.6.1.4.1.9590.100.1.2.124134817911249917842001998241795152608;1.3.6.1.4.1.9590.100.1.2.369084922910114601438514771320937637492;19.9849
2018;1.3.6.1.4.1.9590.100.1.2.317959570411098039633803848994042866280;1.3.6.1.4.1.9590.100.1.2.309890931111029168039139024913376869550;19.9564
2018;1.3.6.1.4.1.9590.100.1.2.197667102312831891539673885962715723622;1.3.6.1.4.1.9590.100.1.2.339857031912080242419008134570600020617;19.6559
2018;1.3.6.1.4.1.9590.100.1.2.401897783711985143914394467032976301827;1.3.6.1.4.1.9590.100.1.2.211884583312989088730455904571120129264;19.5397
2018;1.3.6.1.4.1.9590.100.1.2.156297857212086735516739731652021137573;1.3.6.1.4.1.9590.100.1.2.322972494111773061212783904161998300017;18.9935
2018;1.3.6.1.4.1.9590.100.1.2.413595927310577851721408155451552356768;1.3.6.1.4.1.9590.100.1.2.243431028012016436605834051870299358765;18.8893
2018;1.3.6.1.4.1.9590.100.1.2.298932310710190712137864114081202259265;1.3.6.1.4.1.9590.100.1.2.152207686411978323523614608810252411690;18.7531
2018;1.3.6.1.4.1.9590.100.1.2.207931650713689434934649901160378553807;1.3.6.1.4.1.9590.100.1.2.148410120112200447216033916681640141593;18.7361
2018;1.3.6.1.4.1.9590.100.1.2.407468748112529150537878532140159628555;1.3.6.1.4.1.9590.100.1.2.126315812712304194217259800443906516438;18.4802
2018;1.3.6.1.4.1.9590.100.1.2.306221650612476241734314072413099905741;1.3.6.1.4.1.9590.100.1.2.310774113012972733715198872904251265233;18.4655
2018;1.3.6.1.4.1.9590.100.1.2.222343357211816993035847689450912240147;1.3.6.1.4.1.9590.100.1.2.184504255213539799519971869541098438533;18.4503
2018;1.3.6.1.4.1.9590.100.1.2.111860366312326410500778566490670410298;1.3.6.1.4.1.9590.100.1.2.395956428512758611302820888410330098271;18.3933
2018;1.3.6.1.4.1.9590.100.1.2.57023123713578402303692205254005572912;1.3.6.1.4.1.9590.100.1.2.130573084212901642134255046862230317636;18.3741
2018;1.3.6.1.4.1.9590.100.1.2.403369311913686366116530180030362624128;1.3.6.1.4.1.9590.100.1.2.62193238812557280413843258123234797758;17.9069
2018;1.3.6.1.4.1.9590.100.1.2.222404342411758410523940640533033616805;1.3.6.1.4.1.9590.100.1.2.366475813312365328929184167852230220604;17.8173
2018;1.3.6.1.4.1.9590.100.1.2.256459581510285283033924251083792216826;1.3.6.1.4.1.9590.100.1.2.281118751311177892510700059370948911983;17.6086
2018;1.3.6.1.4.1.9590.100.1.2.224508729413568675805057220442153837052;1.3.6.1.4.1.9590.100.1.2.293488014412650440414139964593555862813;17.5892
2018;1.3.6.1.4.1.9590.100.1.2.402583428712773972524742691150920137490;1.3.6.1.4.1.9590.100.1.2.15628692113160030007458694882546494107;17.0208
2018;1.3.6.1.4.1.9590.100.1.2.413705333813682695927519730182303000405;1.3.6.1.4.1.9590.100.1.2.268889430313133857504685580072437367967;16.9166
2018;1.3.6.1.4.1.9590.100.1.2.177320047712741687328209040793628539273;1.3.6.1.4.1.9590.100.1.2.224058510811304756100414309310504949120;16.8901
2018;1.3.6.1.4.1.9590.100.1.2.367180825112762925937669421282763292960;1.3.6.1.4.1.9590.100.1.2.250555511611460418132989062770312817606;16.8878
2018;1.3.6.1.4.1.9590.100.1.2.420181533812073919312914382623074245033;1.3.6.1.4.1.9590.100.1.2.417662803011664219114856052854148571302;16.8323
2018;1.3.6.1.4.1.9590.100.1.2.7464847713951129538739242670503419077;1.3.6.1.4.1.9590.100.1.2.119804942112524550401044458491020535968;16.8044
2018;1.3.6.1.4.1.9590.100.1.2.191983257011952533624200910321529654877;1.3.6.1.4.1.9590.100.1.2.328216244012758396004249432532114287611;16.7024
2018;1.3.6.1.4.1.9590.100.1.2.33814256111268762331900586531716945608;1.3.6.1.4.1.9590.100.1.2.426025268511848481308856170861631835824;16.6404
2018;1.3.6.1.4.1.9590.100.1.2.380329109513210902605323408992508712747;1.3.6.1.4.1.9590.100.1.2.109371397911616032700701426053623531604;16.3608
2018;1.3.6.1.4.1.9590.100.1.2.359844339811477990411749669673859227986;1.3.6.1.4.1.9590.100.1.2.402926267412445607303114412982518906097;16.3352
2018;1.3.6.1.4.1.9590.100.1.2.300802606510552010314086603680346923574;1.3.6.1.4.1.9590.100.1.2.271624134513442323718134365514285357172;16.271
2018;1.3.6.1.4.1.9590.100.1.2.189071594911151740612575804541354331607;1.3.6.1.4.1.9590.100.1.2.249032748413058382506750048532215777802;16.2018
2018;1.3.6.1.4.1.9590.100.1.2.41382006910486909204304076002997986514;1.3.6.1.4.1.9590.100.1.2.182559042510342409618447315580200677857;16.1463
2018;1.3.6.1.4.1.9590.100.1.2.338312250813167890714463914530134882911;1.3.6.1.4.1.9590.100.1.2.54024923613254285119606222114005396126;15.9925
2018;1.3.6.1.4.1.9590.100.1.2.164629504811370807632678314472697953632;1.3.6.1.4.1.9590.100.1.2.210444995212519283631561562934021421875;15.7694
2018;1.3.6.1.4.1.9590.100.1.2.112953526612248652734478240151345384166;1.3.6.1.4.1.9590.100.1.2.106988763512469193908465465773161865634;15.6601
2018;1.3.6.1.4.1.9590.100.1.2.229273382112164192213015914793315023716;1.3.6.1.4.1.9590.100.1.2.145778949512789435228633947163961646338;15.2092
2018;1.3.6.1.4.1.9590.100.1.2.71584813413155375928615952841677889551;1.3.6.1.4.1.9590.100.1.2.340629553210983040519236425440139303357;15.1191
2018;1.3.6.1.4.1.9590.100.1.2.24335707213002783305485733450512543934;1.3.6.1.4.1.9590.100.1.2.367865329811416017807111179680301688291;15.0836
2018;1.3.6.1.4.1.9590.100.1.2.309284471611742108832721030421296907909;1.3.6.1.4.1.9590.100.1.2.105112055512809957327078153171893455945;14.9539
2018;1.3.6.1.4.1.9590.100.1.2.340049891710418870304373569773573898156;1.3.6.1.4.1.9590.100.1.2.232285394912677397804825970412685065321;14.8669
2018;1.3.6.1.4.1.9590.100.1.2.289024995511057897528083229552638049954;1.3.6.1.4.1.9590.100.1.2.248368534712850029605090459100658296538;14.8045
2018;1.3.6.1.4.1.9590.100.1.2.126155447213859870901761389273626179285;1.3.6.1.4.1.9590.100.1.2.70610054311668191816717915124229905860;14.8026
2018;1.3.6.1.4.1.9590.100.1.2.415179381411556033121290789211491974361;1.3.6.1.4.1.9590.100.1.2.29022544710610329309967955313693210864;14.7319
2018;1.3.6.1.4.1.9590.100.1.2.63149327312863602641551023470941064564;1.3.6.1.4.1.9590.100.1.2.194157204313205843523262882581343099194;14.6165
2018;1.3.6.1.4.1.9590.100.1.2.269082192111478983735528334262430268261;1.3.6.1.4.1.9590.100.1.2.50340513711406442505898016582185070729;14.5987
2018;1.3.6.1.4.1.9590.100.1.2.154710580410929915730880080862520464118;1.3.6.1.4.1.9590.100.1.2.270835300111289842008339342130515393384;14.5711
2018;1.3.6.1.4.1.9590.100.1.2.61550042011716442101854040711053746067;1.3.6.1.4.1.9590.100.1.2.23082596612301722325493083452390652643;14.4226
2018;1.3.6.1.4.1.9590.100.1.2.428232775011513380629091780471181414862;1.3.6.1.4.1.9590.100.1.2.234504175811717404710837054734168858372;14.3974
2018;1.3.6.1.4.1.9590.100.1.2.154946349210496575309071274392123263670;1.3.6.1.4.1.9590.100.1.2.90572892011320362919203954034022032115;14.3916
2018;1.3.6.1.4.1.9590.100.1.2.64403105911435778802978717510989782494;1.3.6.1.4.1.9590.100.1.2.392588483013403495114392828603879068716;14.2543
2018;1.3.6.1.4.1.9590.100.1.2.176173360511842665315332435490956536194;1.3.6.1.4.1.9590.100.1.2.54203528913184279339549812811925818844;14.239
2018;1.3.6.1.4.1.9590.100.1.2.275485061712734144426362502912295988915;1.3.6.1.4.1.9590.100.1.2.11031232811504417833148914061436389332;14.2104
2018;1.3.6.1.4.1.9590.100.1.2.32973024111355252714794075023835422733;1.3.6.1.4.1.9590.100.1.2.144522670811386572831417164033234766967;14.1227
2018;1.3.6.1.4.1.9590.100.1.2.423804177012102604922668760371597697502;1.3.6.1.4.1.9590.100.1.2.140351671813469760430539503680490345554;14.0959
2018;1.3.6.1.4.1.9590.100.1.2.92058077711321289416909740822276510609;1.3.6.1.4.1.9590.100.1.2.230987313811740466331732778520582343453;13.9731
2018;1.3.6.1.4.1.9590.100.1.2.4417962111294038217651252492895147320;1.3.6.1.4.1.9590.100.1.2.135877634513292573733690088193299762786;13.9127
2018;1.3.6.1.4.1.9590.100.1.2.407827929812118086140745074231788666409;1.3.6.1.4.1.9590.100.1.2.66675071611920009538278370783370157904;13.8417
2018;1.3.6.1.4.1.9590.100.1.2.242745245712156360537637042201747088345;1.3.6.1.4.1.9590.100.1.2.85447440911421794921983179813997905857;13.8162
2018;1.3.6.1.4.1.9590.100.1.2.157837483311303665506467590782559919542;1.3.6.1.4.1.9590.100.1.2.306625479910194806141317909941128455713;13.7436
2018;1.3.6.1.4.1.9590.100.1.2.235435709011612228023549861391690739243;1.3.6.1.4.1.9590.100.1.2.271359574311806366026620314970211408728;13.6318
2018;1.3.6.1.4.1.9590.100.1.2.38434552911249102621981733740307698476;1.3.6.1.4.1.9590.100.1.2.247352614312534111826871100450784425324;13.592
2018;1.3.6.1.4.1.9590.100.1.2.371387363811839546240498717491439318623;1.3.6.1.4.1.9590.100.1.2.234548652012077241322402564021152373636;13.551
2018;1.3.6.1.4.1.9590.100.1.2.133755246512950195726005183351229537783;1.3.6.1.4.1.9590.100.1.2.308619058412362270533505821532444230268;13.5249
2018;1.3.6.1.4.1.9590.100.1.2.45948388513390218730873757940623988741;1.3.6.1.4.1.9590.100.1.2.177337701811108811601982012773711575338;13.5211
2018;1.3.6.1.4.1.9590.100.1.2.349789279112625251942023827461337619901;1.3.6.1.4.1.9590.100.1.2.183524357212317503836023272091723893812;13.4752
2018;1.3.6.1.4.1.9590.100.1.2.26750363812529842406213234542520527140;1.3.6.1.4.1.9590.100.1.2.57316624011812728507703136582756116641;13.4618
2018;1.3.6.1.4.1.9590.100.1.2.110848358111570537942054639752967627865;1.3.6.1.4.1.9590.100.1.2.211916396711051095330441104830211560145;13.4517
2018;1.3.6.1.4.1.9590.100.1.2.404289783313844450337639942432961585584;1.3.6.1.4.1.9590.100.1.2.29077083011945151831954418260231776888;13.4482
2018;1.3.6.1.4.1.9590.100.1.2.332779839212574110506356620130241285101;1.3.6.1.4.1.9590.100.1.2.44270539711794859927879719740121758268;13.4408
2018;1.3.6.1.4.1.9590.100.1.2.271983821412910055518600997150266910929;1.3.6.1.4.1.9590.100.1.2.160409602110309692427944759491773417222;13.3724
2018;1.3.6.1.4.1.9590.100.1.2.258421913912753921614972473963565606854;1.3.6.1.4.1.9590.100.1.2.274913926511439628915008436713464350564;13.2745
2018;1.3.6.1.4.1.9590.100.1.2.360833903711183292340683447122452174761;1.3.6.1.4.1.9590.100.1.2.71736786611132925641629034242700688075;13.2309
2018;1.3.6.1.4.1.9590.100.1.2.73343614211437072300080552082525066851;1.3.6.1.4.1.9590.100.1.2.372354832211811918440163670170836684737;13.1938
2018;1.3.6.1.4.1.9590.100.1.2.251028830111429420127294762600800977878;1.3.6.1.4.1.9590.100.1.2.6565489510783802514662342964272945080;13.1506
2018;1.3.6.1.4.1.9590.100.1.2.137313551111153435721634190392230268331;1.3.6.1.4.1.9590.100.1.2.227448278211298302042475027792112505339;13.0645
2018;1.3.6.1.4.1.9590.100.1.2.69205274212666813919987078782713456107;1.3.6.1.4.1.9590.100.1.2.210686354213657849622832275342624645215;13.038
2018;1.3.6.1.4.1.9590.100.1.2.321699294413099583904103858250848802731;1.3.6.1.4.1.9590.100.1.2.327330407211592421614555941741856553041;13.0252
2018;1.3.6.1.4.1.9590.100.1.2.23461117511440445736887167224227770866;1.3.6.1.4.1.9590.100.1.2.187967706911415778110151249170779970643;13.0164
2018;1.3.6.1.4.1.9590.100.1.2.21232031912937127431779621452431188593;1.3.6.1.4.1.9590.100.1.2.325700477912711729423751271864159044430;13.0056
2018;1.3.6.1.4.1.9590.100.1.2.73574659311313973201945637640436420644;1.3.6.1.4.1.9590.100.1.2.10285694310668110931224925660767755484;12.9704
2018;1.3.6.1.4.1.9590.100.1.2.369700806111878218714741282572811543746;1.3.6.1.4.1.9590.100.1.2.421980194013018241300861487853803062925;12.8484
2018;1.3.6.1.4.1.9590.100.1.2.166544981611658240411593379140256584259;1.3.6.1.4.1.9590.100.1.2.184330493912074091330744250071026962712;12.8436
2018;1.3.6.1.4.1.9590.100.1.2.407364977012332038738843388191594719907;1.3.6.1.4.1.9590.100.1.2.271341738212033863331921873173578278487;12.8086
2018;1.3.6.1.4.1.9590.100.1.2.305502617712057068800593944802169183816;1.3.6.1.4.1.9590.100.1.2.26494008013157683313482430922765430050;12.7344
2018;1.3.6.1.4.1.9590.100.1.2.342017090413145669134475258121105558696;1.3.6.1.4.1.9590.100.1.2.29446369812129290902579173602123807388;12.7271
2018;1.3.6.1.4.1.9590.100.1.2.310999099413237581637825959733816060069;1.3.6.1.4.1.9590.100.1.2.202938723911462678720637116572318074551;12.7205
2018;1.3.6.1.4.1.9590.100.1.2.207024811412338353923931590710741425159;1.3.6.1.4.1.9590.100.1.2.232372497511713091837221828183200675310;12.6399
2018;1.3.6.1.4.1.9590.100.1.2.155552736413867822509404020880861105623;1.3.6.1.4.1.9590.100.1.2.221179126310372092226684891403126981298;12.5943
2018;1.3.6.1.4.1.9590.100.1.2.49305913612328096642810664250834520780;1.3.6.1.4.1.9590.100.1.2.383173157911095643918039059504116250712;12.4931
2018;1.3.6.1.4.1.9590.100.1.2.225708466813378749120450912490847935400;1.3.6.1.4.1.9590.100.1.2.165215717812337989240237805110940397498;12.3888
2018;1.3.6.1.4.1.9590.100.1.2.301065670013051623400876079560302186259;1.3.6.1.4.1.9590.100.1.2.180674235812075721015284481332582572989;12.2481
2018;1.3.6.1.4.1.9590.100.1.2.145980391911081238311961432764131560396;1.3.6.1.4.1.9590.100.1.2.8147350513060608631733687122149873988;12.2406
2018;1.3.6.1.4.1.9590.100.1.2.67575458510713855619003465333545043528;1.3.6.1.4.1.9590.100.1.2.221906355611919981203496667313202869594;12.1974
2018;1.3.6.1.4.1.9590.100.1.2.103217763813124692616698737954123106917;1.3.6.1.4.1.9590.100.1.2.160091948711879780400414414603231044798;12.1769
2018;1.3.6.1.4.1.9590.100.1.2.118499221012426862225522231242624471468;1.3.6.1.4.1.9590.100.1.2.312305676011469710007944040183998769202;12.142
2018;1.3.6.1.4.1.9590.100.1.2.395965138312956707037547214514252996765;1.3.6.1.4.1.9590.100.1.2.149673452112409227440431691763876732413;12.0974
2018;1.3.6.1.4.1.9590.100.1.2.14662147110477610300896180703497850365;1.3.6.1.4.1.9590.100.1.2.107965661011481122037202016553585819598;12.0491
2018;1.3.6.1.4.1.9590.100.1.2.303591611511472703638693382473873592178;1.3.6.1.4.1.9590.100.1.2.61689533711062023416739805642465345087;12.043
2018;1.3.6.1.4.1.9590.100.1.2.365180148211783550027949313461325654868;1.3.6.1.4.1.9590.100.1.2.251633919511786767835466574454084996232;12.0382
2018;1.3.6.1.4.1.9590.100.1.2.204828649512270395931767676171804974406;1.3.6.1.4.1.9590.100.1.2.306220429712138273902029648853474708504;12.0096
2018;1.3.6.1.4.1.9590.100.1.2.111635757411159131614147585492210911655;1.3.6.1.4.1.9590.100.1.2.166154911211458411534442960831515733578;11.9873
2018;1.3.6.1.4.1.9590.100.1.2.254490938712740466726604896391672979142;1.3.6.1.4.1.9590.100.1.2.244468698512185175537100189601358349990;11.9674
2018;1.3.6.1.4.1.9590.100.1.2.239524753810470102428948891323192137596;1.3.6.1.4.1.9590.100.1.2.85675624911222149838581208580140908795;11.9438
2018;1.3.6.1.4.1.9590.100.1.2.27741360511166399838906609932627178619;1.3.6.1.4.1.9590.100.1.2.88397951012625782009457826830174227350;11.8503
2018;1.3.6.1.4.1.9590.100.1.2.342606130413477298834737368953523074524;1.3.6.1.4.1.9590.100.1.2.124453373813096324421283101581893918067;11.8131
2018;1.3.6.1.4.1.9590.100.1.2.240068757712139873136765098752532828621;1.3.6.1.4.1.9590.100.1.2.265248489212947996705770397912669275556;11.788
2018;1.3.6.1.4.1.9590.100.1.2.38145673012936384229590775552957280522;1.3.6.1.4.1.9590.100.1.2.334613540612523181125267570390153135508;11.7275
2018;1.3.6.1.4.1.9590.100.1.2.393593289311943179109499974714076704686;1.3.6.1.4.1.9590.100.1.2.18483741311542057732711284991158422533;11.685
2018;1.3.6.1.4.1.9590.100.1.2.414211395513582651940514057542376641580;1.3.6.1.4.1.9590.100.1.2.420753599912699129207698973593420162165;11.5144
2018;1.3.6.1.4.1.9590.100.1.2.372811870312607189610169046312780288051;1.3.6.1.4.1.9590.100.1.2.103805201710025183108207461654124946186;11.4924
2018;1.3.6.1.4.1.9590.100.1.2.304792999712797167733749521070134574771;1.3.6.1.4.1.9590.100.1.2.354874531712223798911108612370008667338;11.4922
2018;1.3.6.1.4.1.9590.100.1.2.160333790013087167616706211082409065401;1.3.6.1.4.1.9590.100.1.2.56172989413183596219391435674192521256;11.4552
2018;1.3.6.1.4.1.9590.100.1.2.342289457612840557410636384302456109704;1.3.6.1.4.1.9590.100.1.2.166600570611417224027373902133702866656;11.4033
2018;1.3.6.1.4.1.9590.100.1.2.154029486311858301021187467613488336972;1.3.6.1.4.1.9590.100.1.2.269276870911725402435290241512187691215;11.3672
2018;1.3.6.1.4.1.9590.100.1.2.35134298913659344941964926722637783294;1.3.6.1.4.1.9590.100.1.2.116967682910337188118447141441640884860;11.3568
2018;1.3.6.1.4.1.9590.100.1.2.363123167912054371940018062414253063843;1.3.6.1.4.1.9590.100.1.2.270801880112157976834425056130553873368;11.253
2018;1.3.6.1.4.1.9590.100.1.2.224981866611676844136073668072112922486;1.3.6.1.4.1.9590.100.1.2.29480733411977277140825038492842734754;11.217
2018;1.3.6.1.4.1.9590.100.1.2.165784950510562188915498425693527542761;1.3.6.1.4.1.9590.100.1.2.212035152411629666514368283083731258151;11.1734
2018;1.3.6.1.4.1.9590.100.1.2.157404511511391767338187045680533480159;1.3.6.1.4.1.9590.100.1.2.325332234211384857922715093982196274604;11.155
2018;1.3.6.1.4.1.9590.100.1.2.40802456911424658326675227470293889594;1.3.6.1.4.1.9590.100.1.2.77497336411304797807598009692172297158;11.1417
2018;1.3.6.1.4.1.9590.100.1.2.352503857111049943602435040041821513363;1.3.6.1.4.1.9590.100.1.2.165464532211063279229779152650582429553;11.1349
2018;1.3.6.1.4.1.9590.100.1.2.280089485111099189011316620123931651018;1.3.6.1.4.1.9590.100.1.2.386486616211820482621511768620680276240;11.0542
2018;1.3.6.1.4.1.9590.100.1.2.409135618011255860920842638321248676404;1.3.6.1.4.1.9590.100.1.2.208349728813487821001438268492430745410;11.0439
2018;1.3.6.1.4.1.9590.100.1.2.137825854812662243002570787030540334133;1.3.6.1.4.1.9590.100.1.2.208847875111812165728427644770401785267;10.9714
2018;1.3.6.1.4.1.9590.100.1.2.204204438712948385028214537482147090793;1.3.6.1.4.1.9590.100.1.2.87308718811895221839793493913841976292;10.9592
2018;1.3.6.1.4.1.9590.100.1.2.393435401813859027823844727523352333139;1.3.6.1.4.1.9590.100.1.2.372230717613778606622362203410440837833;10.9507
2018;1.3.6.1.4.1.9590.100.1.2.124846383612462155413143694084099932241;1.3.6.1.4.1.9590.100.1.2.368162861612571306022808703300451294307;10.8996
2018;1.3.6.1.4.1.9590.100.1.2.106386892810398035935987488191851618461;1.3.6.1.4.1.9590.100.1.2.428692528912385919517571401371543561375;10.7255
2018;1.3.6.1.4.1.9590.100.1.2.348268527211607390610216910401706728926;1.3.6.1.4.1.9590.100.1.2.428406224011261789711368229350730916830;10.5883
2018;1.3.6.1.4.1.9590.100.1.2.133439281413198883809270306781626423082;1.3.6.1.4.1.9590.100.1.2.74512815511852542732408311143041074432;10.5768
2018;1.3.6.1.4.1.9590.100.1.2.261688871811366574634010461811965541013;1.3.6.1.4.1.9590.100.1.2.404717804612561938717165557102552786821;10.5735
2018;1.3.6.1.4.1.9590.100.1.2.30140682111074225603893989190652125169;1.3.6.1.4.1.9590.100.1.2.207550000613839816911045346721859075801;10.5592
2018;1.3.6.1.4.1.9590.100.1.2.426341834413618312925069961381096116829;1.3.6.1.4.1.9590.100.1.2.12567264013962472714218487152400890499;10.5372
2018;1.3.6.1.4.1.9590.100.1.2.34407035111657204603793435070096134719;1.3.6.1.4.1.9590.100.1.2.181859172312591933130500223161017637308;10.5191
2018;1.3.6.1.4.1.9590.100.1.2.296283139011208769015893999373648167313;1.3.6.1.4.1.9590.100.1.2.191548527911818079408690418352106169341;10.4937
2018;1.3.6.1.4.1.9590.100.1.2.365788150811443634137913079303661345100;1.3.6.1.4.1.9590.100.1.2.126059607411784993206862880383232115100;10.4704
2018;1.3.6.1.4.1.9590.100.1.2.208902728712386590036934734452270763188;1.3.6.1.4.1.9590.100.1.2.182241384112669860306514848341633258418;10.4164
2018;1.3.6.1.4.1.9590.100.1.2.388707225211986884307382255623389392627;1.3.6.1.4.1.9590.100.1.2.181325937712694091502835329910616882254;10.3461
2018;1.3.6.1.4.1.9590.100.1.2.317432560713762250022414811012161836986;1.3.6.1.4.1.9590.100.1.2.214576896711872302139482720294139937482;10.2513
2018;1.3.6.1.4.1.9590.100.1.2.246399230913399078732434897052611754460;1.3.6.1.4.1.9590.100.1.2.36472967212752481629104226601509232443;10.2438
2018;1.3.6.1.4.1.9590.100.1.2.294599967211758013434277508190448181762;1.3.6.1.4.1.9590.100.1.2.88847007011939403219103427921111673908;10.2378
2018;1.3.6.1.4.1.9590.100.1.2.309147602310899582432726453081978202234;1.3.6.1.4.1.9590.100.1.2.192776171813070790207203608780392152188;10.2157
2018;1.3.6.1.4.1.9590.100.1.2.186595172012399610134113854782105454723;1.3.6.1.4.1.9590.100.1.2.320382250311198388121253646412161448411;10.165
2018;1.3.6.1.4.1.9590.100.1.2.172641005612790335733146543673695889990;1.3.6.1.4.1.9590.100.1.2.369604176612549354416349503000780911251;10.1212
2018;1.3.6.1.4.1.9590.100.1.2.196718375311019681319452860682266078640;1.3.6.1.4.1.9590.100.1.2.299672225912593636502288623653018707225;10.1088
2018;1.3.6.1.4.1.9590.100.1.2.34727551513992824932717838163111868845;1.3.6.1.4.1.9590.100.1.2.34398218812284801316473676151812241724;10.0494
2018;1.3.6.1.4.1.9590.100.1.2.299923665411471097721419175762895224002;1.3.6.1.4.1.9590.100.1.2.283527190712187696436980998960902596931;10.0324
2018;1.3.6.1.4.1.9590.100.1.2.110370412712238955416604491592892770901;1.3.6.1.4.1.9590.100.1.2.87435682211671471704306420561123387420;10.0116
2018;1.3.6.1.4.1.9590.100.1.2.181922145012373714417874776343481571498;1.3.6.1.4.1.9590.100.1.2.310756416711550682424922682091831024814;9.9949
2018;1.3.6.1.4.1.9590.100.1.2.424805173212182184407587874882150047072;1.3.6.1.4.1.9590.100.1.2.145647077710878403437621049861368723695;9.9699
2018;1.3.6.1.4.1.9590.100.1.2.178931948612353856332816974361110251306;1.3.6.1.4.1.9590.100.1.2.282661068913890172805888611180447727452;9.9151
2018;1.3.6.1.4.1.9590.100.1.2.79754540111132048004980387020347775821;1.3.6.1.4.1.9590.100.1.2.21857377612366719241154725390944907827;9.9044
2018;1.3.6.1.4.1.9590.100.1.2.339585349811511122502253533453549936216;1.3.6.1.4.1.9590.100.1.2.108297063313913559714418748632880158488;9.8299
2018;1.3.6.1.4.1.9590.100.1.2.312902580513857191913080511341086546507;1.3.6.1.4.1.9590.100.1.2.331047674811469023037098200860774243994;9.8044
2018;1.3.6.1.4.1.9590.100.1.2.227373332311151395128252153672795242216;1.3.6.1.4.1.9590.100.1.2.255895636412041519341067001860237655175;9.7965
2018;1.3.6.1.4.1.9590.100.1.2.144264396011354433141923775063081031081;1.3.6.1.4.1.9590.100.1.2.419459915812941285910103149423535126512;9.7574
2018;1.3.6.1.4.1.9590.100.1.2.389488203611534043424783512501798020656;1.3.6.1.4.1.9590.100.1.2.375437206911592048241151958212584284696;9.7404
2018;1.3.6.1.4.1.9590.100.1.2.37054099811866537421947733960312638014;1.3.6.1.4.1.9590.100.1.2.118929258911227463831551346090192278263;9.7135
2018;1.3.6.1.4.1.9590.100.1.2.147362111079414030330976083647154301;1.3.6.1.4.1.9590.100.1.2.407399977911431232106220568922062522499;9.7028
2018;1.3.6.1.4.1.9590.100.1.2.107046359711319870229970415422310577484;1.3.6.1.4.1.9590.100.1.2.281298324112795408533346033952445882822;9.6951
2018;1.3.6.1.4.1.9590.100.1.2.50179473312596755304602302971441866445;1.3.6.1.4.1.9590.100.1.2.317051441611160175111552687860312930582;9.6874
2018;1.3.6.1.4.1.9590.100.1.2.207635615411494026041067219563108082938;1.3.6.1.4.1.9590.100.1.2.286115923511565602113056649050521137294;9.6846
2018;1.3.6.1.4.1.9590.100.1.2.161756888311743470832814107313628198514;1.3.6.1.4.1.9590.100.1.2.318834013411794456217451332224008520691;9.684
2018;1.3.6.1.4.1.9590.100.1.2.385610073712400137641980174603093159024;1.3.6.1.4.1.9590.100.1.2.142165427611444208720480306501633290023;9.6571
2018;1.3.6.1.4.1.9590.100.1.2.54757946612885928538537581131796731312;1.3.6.1.4.1.9590.100.1.2.290077648611585622933672800580684125065;9.6461
2018;1.3.6.1.4.1.9590.100.1.2.302735000711271735817495811943687816069;1.3.6.1.4.1.9590.100.1.2.51423156310632054711109713252110150936;9.6444
2018;1.3.6.1.4.1.9590.100.1.2.306629050412984580237585345780951997749;1.3.6.1.4.1.9590.100.1.2.315068622913851463219209749823572556901;9.6275
